"Time","Amount","NormalizedAmount","Legend"
0,0,0,"Raltegravir - BloodCells"
0.05,0.00145961293892327,2.59470312699362e-05,"Raltegravir - BloodCells"
0.1,0.0103142416696187,0.000183352684804711,"Raltegravir - BloodCells"
0.15,0.0270322222884261,0.000480542408407994,"Raltegravir - BloodCells"
0.2,0.0498422708446924,0.000886028703695843,"Raltegravir - BloodCells"
0.25,0.0762447933070689,0.00135537715743169,"Raltegravir - BloodCells"
0.3,0.103607979906883,0.00184180300322765,"Raltegravir - BloodCells"
0.35,0.129723639081021,0.00230605198811691,"Raltegravir - BloodCells"
0.4,0.153032684716891,0.00272040878083789,"Raltegravir - BloodCells"
0.45,0.172620589859434,0.00306861615396589,"Raltegravir - BloodCells"
0.5,0.188114813983702,0.00334405158423301,"Raltegravir - BloodCells"
0.55,0.1995465467553,0.0035472695194707,"Raltegravir - BloodCells"
0.6,0.207214738054972,0.0036835842876744,"Raltegravir - BloodCells"
0.65,0.211569980376225,0.00376100591479499,"Raltegravir - BloodCells"
0.7,0.213126229102272,0.00378867080682337,"Raltegravir - BloodCells"
0.75,0.212400051857912,0.00377576180666006,"Raltegravir - BloodCells"
0.8,0.209872304756573,0.00373082692609554,"Raltegravir - BloodCells"
0.85,0.205967983254595,0.00366142116145877,"Raltegravir - BloodCells"
0.9,0.201049313331168,0.00357398367792714,"Raltegravir - BloodCells"
0.95,0.195416068283521,0.00347384344108439,"Raltegravir - BloodCells"
1,0.189310499144995,0.00336530686324687,"Raltegravir - BloodCells"
1.05,0.182924666272811,0.0032517881345479,"Raltegravir - BloodCells"
1.1,0.176407941067737,0.00313594257839767,"Raltegravir - BloodCells"
1.15,0.169874425220769,0.00301979854084963,"Raltegravir - BloodCells"
1.2,0.163409581953601,0.00290487527185465,"Raltegravir - BloodCells"
1.25,0.157075917300972,0.00279228391944016,"Raltegravir - BloodCells"
1.3,0.150917874167135,0.00268281452964895,"Raltegravir - BloodCells"
1.35,0.144965786933426,0.00257700634622166,"Raltegravir - BloodCells"
1.4,0.139238992855098,0.00247520312081557,"Raltegravir - BloodCells"
1.45,0.133748413391913,0.00237759900042018,"Raltegravir - BloodCells"
1.5,0.128498621369545,0.00228427527456616,"Raltegravir - BloodCells"
1.55,0.123489442101345,0.00219522883790976,"Raltegravir - BloodCells"
1.6,0.118717239023681,0.0021103950445248,"Raltegravir - BloodCells"
1.65,0.114175921284186,0.00202966561944837,"Raltegravir - BloodCells"
1.7,0.10985769578474,0.00195290202748719,"Raltegravir - BloodCells"
1.75,0.105753629616629,0.00187994547143171,"Raltegravir - BloodCells"
1.8,0.10185408939833,0.001810624702011,"Raltegravir - BloodCells"
1.85,0.0981491056063533,0.00174476249447539,"Raltegravir - BloodCells"
1.9,0.0946286339967628,0.00168218029579582,"Raltegravir - BloodCells"
1.95,0.0912827223119166,0.00162270118815158,"Raltegravir - BloodCells"
