"QuantityPath","Parameter","PKParameter","Value"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Lipophilicity","C_max",-0.262274542714634
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Specific intestinal permeability (transcellular)","C_max",0.213025567666571
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A9-Kassahun 2007-In vitro Vmax for liver microsomes","C_max",-0.0886945585830799
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A1-Kassahun 2007-In vitro Vmax for liver microsomes","C_max",-0.231889923444848
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Markowitz 2006 400mg bid 10d-filmcoated tablet (original Merck formulation)-Dissolution shape","C_max",0.822525666270414
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Lipophilicity","C_max_tD1_tD2",-0.252402955510588
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Specific intestinal permeability (transcellular)","C_max_tD1_tD2",0.226639125008312
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A9-Kassahun 2007-In vitro Vmax for liver microsomes","C_max_tD1_tD2",-0.086885990537806
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A1-Kassahun 2007-In vitro Vmax for liver microsomes","C_max_tD1_tD2",-0.227465122410009
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Markowitz 2006 400mg bid 10d-filmcoated tablet (original Merck formulation)-Dissolution shape","C_max_tD1_tD2",0.810498665222636
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Lipophilicity","C_max_tDLast_tEnd",-0.263313917681957
